User-ID,Location,Age
218320,"las vegas, nevada, usa",19.0
218325,"westlake, ohio, usa",18.0
218327,"ottawa, ontario, canada",16.0
218357,"st helens, merseyside, united kingdom",18.0
218379,"auburn, maine, usa",18.0
218380,"dublin, n/a, ireland",18.0
218403,"bensenville, illinois,",15.0
218444,"anacortes, washington, usa",18.0
218466,"kansas city, kansas, usa",19.0
218660,"tomerong, new south wales, australia",15.0
218932,"ann arbor, michigan, usa",17.0
218976,"henderson, tennessee, usa",19.0
218984,"bury st edmunds, england, united kingdom",12.0
219005,"williamstown, massachusetts, usa",14.0
219013,"norman, oklahoma, usa",19.0
219057,"calgary, alberta, canada",15.0
219094,"olathe, kansas, usa",17.0
219183,"glasgow, scotland, united kingdom",19.0
219390,"wroclaw, lower silesia, poland",17.0
219394,"derby, ,",14.0
219425,"walled lake, michigan, usa",18.0
219530,"keene, new hampshire, usa",19.0
219550,"tampere, ,",19.0
219742,"stuttgart, baden-württemberg, germany",14.0
219951,"wolverhampton, england, united kingdom",19.0
220017,"santiago de compostela, galicia, spain",19.0
220129,"bastogne, luxembourg, belgium",17.0
220237,"gumpelstadt, thueringen, germany",17.0
220296,"chesterfield, england, united kingdom",12.0
220324,"bowral, new south wales, australia",14.0
220325,"westbury, england, united kingdom",17.0
220371,"waltham, massachusetts, usa",18.0
220376,"clemmons, north carolina, usa",16.0
220459,"baton rouge, louisiana, usa",16.0
220464,"topeka, kansas, usa",14.0
220471,"melbourne, victoria, australia",18.0
220485,"jefferson, ohio, usa",18.0
220517,"port allen, louisiana, usa",16.0
220530,"chula vista, ,",16.0
220551,"seattle, washington, usa",19.0
220566,"plymouth, ohio, usa",17.0
220761,"barcelona, cataluña, spain",13.0
220772,"castlegar, british columbia, canada",19.0
220880,"forl`, emilia romagna, italy",18.0
220887,"cambridge, england, united kingdom",19.0
220932,"singapore, singapore, singapore",18.0
221238,"manassas, virginia, usa",17.0
221246,"sydney, new south wales, australia",16.0
221269,"nurmijärvi, n/a, finland",16.0
221298,"milwaukee, wisconsin, usa",15.0
221413,"portland, oregon, usa",19.0
221424,"wilmington, delaware, usa",13.0
221467,"plainville, connecticut, usa",18.0
221472,"vancouver, british columbia, canada",17.0
221473,"calgary, alberta, canada",19.0
221502,"napa, california, usa",15.0
221555,"glasgow, scotland, united kingdom",19.0
221573,"waldorf, maryland, usa",18.0
221602,"skipton, england, united kingdom",17.0
221614,"olympia, washington, usa",14.0
221627,"verona, veneto, italy",18.0
221744,"cincinnati, ohio, usa",18.0
221822,"woodinville, washington, usa",16.0
221879,"wiesbaden, hessen, germany",17.0
221995,"copenhagen, copenhagen, denmark",16.0
222026,"melbourne, victoria, australia",19.0
222073,"ventimiglia, liguria, italy",19.0
222138,"chula vista, california, usa",15.0
222140,"hameln, niedersachsen, germany",13.0
222173,"hohenpeißenberg, bayern, germany",19.0
222225,"calgary, alberta, canada",19.0
222277,"port macquarie, new south wales, australia",14.0
222280,"wien, wien, austria",19.0
222323,"aachen, nordrhein-westfalen, germany",18.0
222368,"jena, thueringen, germany",19.0
222409,"luxembourg, n/a, luxembourg",16.0
222449,"gmünd, kärnten, austria",17.0
222474,"wildeshausen, niedersachsen, germany",15.0
222504,"orlando, florida, usa",19.0
222582,"recklinghausen, north carolina, germany",19.0
222645,"wichita, kansas, usa",15.0
222884,"st. peters, missouri, usa",19.0
223009,"nashville, indiana, usa",17.0
223221,"ljubljana, n/a, slovenia",14.0
223231,"warsaw, n/a, poland",17.0
223364,"herkimer, new york, usa",18.0
223413,"bolton, england, united kingdom",19.0
223472,"largo, florida, usa",18.0
223510,"canton, south dakota, usa",16.0
223584,"dartmouth, massachusetts, usa",19.0
223595,"sanintonio, texas, usa",13.0
223669,"rome, georgia, usa",18.0
223803,"taipei, taiwan, taiwan",13.0
224013,"jacksonville, florida, usa",17.0
224095,"milano, lombardia, italy",17.0
224171,"sant boi de llobregat, barcelona, spain",19.0
224406,"sidayu, east java, indonesia",17.0
224439,"alamosa, colorado, usa",18.0
224525,"ploiesti, prahova, romania",18.0
224606,"oxford, england, united kingdom",19.0
224615,"adelaide, south australia, australia",17.0
224631,"helsinki, uusimaa, finland",19.0
224659,"olympia, washington, usa",17.0
224742,"vernon hills, illinois, usa",18.0
224772,"west covina, california, usa",17.0
224807,"san antonio, ,",15.0
224832,"..., new york, usa",13.0
224853,"san diego, california, usa",13.0
225145,"zaragoza, zaragoza, spain",17.0
225191,"princess anne, maryland, usa",18.0
225224,"levittown, new york, usa",19.0
225248,"washington, dc, usa",19.0
225329,"sydney, new south wales, australia",14.0
225349,"bathurst, new south wales, australia",14.0
225474,"farnborough, england, united kingdom",16.0
225495,"corio, victoria, australia",14.0
225505,"sale, victoria, australia",15.0
225539,"melbourne, victoria, australia",14.0
225546,"ottawa, ontario, canada",17.0
225549,"west new york      nj, new jersey, usa",19.0
225634,"oakdale, california, usa",12.0
225686,"daly city, california, usa",16.0
225687,"glen allen, virginia, usa",16.0
225690,"hamden, connecticut, usa",18.0
225706,"amarillo, texas, usa",18.0
225730,"herkimer, new york, usa",19.0
225808,"seremban, negeri sembilan,",18.0
225879,"thunder bay, ontario, canada",18.0
225887,"chicago, illinois, usa",13.0
225903,"lemoore, california, usa",12.0
225910,"annville, pennsylvania, usa",19.0
225935,"horst, limburg, netherlands",19.0
225985,"sydney, new south wales, australia",14.0
226105,"anchorage, alaska, usa",16.0
226203,"haifa, n/a, israel",19.0
226269,"essen, nordrhein-westfalen, germany",16.0
226341,"honolulu, hawaii, usa",18.0
226349,"cincinnati, , usa",18.0
226513,"wuhan, hubei province, china",19.0
226564,"ringgold, georgia, usa",16.0
226847,"chicago, illinois, usa",18.0
226981,"bridgeport, connecticut, usa",17.0
227018,"woodbury, minnesota, usa",19.0
227083,"surrey, british columbia, canada",18.0
227085,"newcastle, ontario, canada",18.0
227168,"moraga, california, usa",17.0
227262,"bendigo, victoria, australia",18.0
227358,"alexandra headlands, queensland, australia",18.0
227507,"badalona, barcelona, spain",16.0
227771,"savion, n/a, israel",19.0
227801,"alden, new york, usa",18.0
227827,"spencertown, new york, usa",18.0
227883,"florissant, missouri, usa",19.0
227898,"kuala lumpur, wilayah persekutuan, malaysia",17.0
227932,"seminole, florida, usa",16.0
227947,"hyd, andhra pradesh, india",16.0
227976,"monterey park, california, usa",17.0
228041,"stanton, tennessee, usa",17.0
228168,"herkimer, new york, usa",16.0
228207,"thunder bay, ontario, canada",18.0
228242,"binghamton, new york, usa",16.0
228245,"dearborn, michigan, usa",18.0
228267,"fallbrook, california, usa",18.0
228286,"mill creek, washington, usa",19.0
228292,"quispamsis, new brunswick, canada",14.0
228313,"suffolk, england, united kingdom",17.0
228327,"maryland heights, missouri, usa",17.0
228351,"charleston, south carolina, usa",16.0
228375,"fuengirola, málaga, spain",17.0
228445,"south bend, indiana, usa",19.0
228466,"madison, ohio, usa",16.0
228473,"baton rouge, louisiana, usa",16.0
228547,"centerport, new york, usa",15.0
228696,"columbus, ohio, usa",17.0
228701,"chicago, illinois, usa",19.0
228716,"helsinki, n/a, finland",19.0
228844,"melbourne, victoria, australia",14.0
228872,"tarbes, \n/a\"", france""",19.0
228898,"baton rouge, louisiana, usa",18.0
228915,"logan, queensland, australia",14.0
228988,"peoria, arizona, usa",19.0
229015,"richmond, virginia, usa",13.0
229180,"chardonne, vaud, switzerland",19.0
229184,"upland, california, usa",18.0
229252,"everett, washington, usa",18.0
229287,"nashua, new hampshire, usa",19.0
229305,"bigelow, arkansas, usa",16.0
229330,"clive, iowa, usa",17.0
229343,"oakland, california, usa",18.0
229476,"harrodsburg, kentucky, usa",18.0
229495,"ottawa, ontario, canada",13.0
229499,"seattle, washington, usa",16.0
229505,"dry prong, louisiana, usa",16.0
229607,"louisville, kentucky, usa",17.0
229626,"englewood, new jersey, usa",18.0
229627,"coppell, texas, usa",16.0
229630,"englewood, new jersey, usa",18.0
229729,"wilmington, massachusetts, usa",15.0
229755,"longmont, colorado, usa",18.0
229890,"ithaca, new york, usa",14.0
229914,"liverpool, merseyside, united kingdom",16.0
229964,"cincinnati, ohio, usa",18.0
230032,"worcester, england, united kingdom",19.0
230065,"singapore, n/a, singapore",18.0
230091,"blaenavon, wales, united kingdom",18.0
230186,"harris, iowa, usa",18.0
230223,"new britain, pennsylvania, usa",15.0
230289,"badalona, cataluña-barcelona-, spain",18.0
230306,"ovaro, friuli venezia giulia, italy",15.0
230317,"hamilton, ontario,",18.0
230363,"fuengirola, málaga, spain",17.0
230409,"mosfellsbaer, n/a, iceland",18.0
230421,"south bend, indiana,",17.0
230434,"powder springs, georgia, usa",16.0
230469,"sevres, ile-de-france, france",14.0
230488,"gloucester, gloucestershire, united kingdom",16.0
230534,"thornton, colorado, usa",17.0
230838,"olympia, washington, usa",13.0
230921,"nowhere, california, usa",19.0
230949,"ann arbor, michigan, usa",19.0
230985,"southport, england, united kingdom",19.0
231032,"gawler, south australia, australia",13.0
231080,"dublin, ohio, usa",18.0
231081,"grand prairie, texas, usa",15.0
231098,"chester, north west england, united kingdom",16.0
231117,"luzarches, ile de france, france",18.0
231136,"castlegar, british columbia, canada",17.0
231143,"rennes, bretagne, france",19.0
231167,"washington ch, ohio, usa",16.0
231275,"la puente, california, usa",18.0
231333,"north bay, ontario, canada",16.0
231389,"johnston, iowa, usa",16.0
231390,"albuquerque, new mexico, usa",15.0
231490,"st. louis, missouri, usa",16.0
231573,"san antonio, texas, usa",14.0
231680,"cypress, texas, usa",17.0
231768,"beerwah, queensland, australia",19.0
231790,"bremen, bremen, germany",17.0
231808,"sydney, new south wales, australia",18.0
231899,"las vegas, nevada, usa",19.0
231908,"san antonio, texas, usa",18.0
232060,"lawndale, california, usa",18.0
232071,"tulsa, oklahoma, usa",17.0
232107,"cincinnati, ohio, usa",18.0
232176,"sandy, utah, usa",15.0
232243,"slinger, wisconsin, usa",19.0
232247,"national city, california, usa",17.0
232456,"sebastopol, california, usa",19.0
232540,"aosta, valle d` aosta, italy",17.0
232654,"ferguson, missouri, usa",18.0
232665,"knife river, minnesota, usa",15.0
232668,"winnipeg, manitoba,",18.0
232708,"cincinnati, ohio, usa",17.0
232758,"pittsburgh, pennsylvania, usa",19.0
232770,"kuala lumpur, federal territory, malaysia",12.0
232773,"vancouver, british columbia, canada",13.0
232775,"portland, oregon, usa",17.0
232806,"adelaide, south australia, australia",17.0
232832,"san jose, california, usa",15.0
232850,"macomb, michigan, usa",18.0
232862,"calgary, alberta, canada",14.0
232933,"markham, ontario, canada",14.0
232976,"beamsville, ontario, canada",15.0
233082,"baton rouge, louisiana, usa",15.0
233244,"calgary, alberta, canada",16.0
233263,"silverdale, new south wales, australia",17.0
233332,"calgary, alberta, canada",17.0
233357,"springfield, illinois, usa",16.0
233437,"milford, new hampshire, usa",19.0
233708,"eagan, minnesota, usa",13.0
233737,"manchester, england, united kingdom",19.0
233758,"munich, bayern, germany",18.0
233798,"calgary, alberta, canada",17.0
233851,"monroe, ohio, usa",18.0
233928,"madera, ,",18.0
233941,"manchester, michigan, usa",15.0
234016,"visby, gotland, sweden",15.0
234110,"san diego, california, usa",19.0
234132,"sydney, new south wales, australia",15.0
234137,"goshen, indiana, usa",16.0
234205,"lake worth, florida, usa",15.0
234236,"cary, north carolina, usa",18.0
234336,"madrid, madrid, spain",19.0
234464,"fuengirola, malaga, spain",16.0
234651,"barcelona, catalonia, spain",17.0
234736,"philadelphia, pennsylvania, usa",14.0
234757,"myrtle beach, south carolina, usa",17.0
234764,"lousiburg, north carolina, usa",14.0
234784,"melbourne, victoria, australia",17.0
234887,"lacey, washington, usa",15.0
234915,"vanderbilt, michigan, usa",18.0
234952,"roma, lazio, italy",17.0
235090,"bethlehem, pennsylvania, usa",19.0
235092,"timonium, maryland, usa",16.0
235114,"asheville, north carolina, usa",18.0
235179,"sydney, new south wales, australia",14.0
235327,"omaha, nebraska, usa",17.0
235344,"basingstoke, england, united kingdom",19.0
235369,"willowbrook, illinois, usa",18.0
235396,"tokyo, tokyo,",18.0
235541,"surrey, ewell, united kingdom",18.0
235548,"alton, illinois, usa",16.0
235579,"gilbert, arizona, usa",15.0
235656,"oldbar, new south wales, australia",16.0
235705,"southaven, mississippi, usa",17.0
235736,"colerain, north carolina, usa",17.0
235876,"milwaukie, oregon, usa",17.0
235928,"aix en provence, paca, france",18.0
236057,"normal, illinois, usa",16.0
236155,"romulus, new york, usa",15.0
236160,"chesterfield, virginia, usa",16.0
236206,"auckland, n/a, new zealand",14.0
236214,"christchurch, canterbury, new zealand",19.0
236224,"maysville, west virginia, usa",18.0
236235,"naperville, illinois, usa",19.0
236251,"chelmer, queensland, australia",18.0
236300,"vancover, british columbia, canada",14.0
236341,"melbourne, victoria, australia",13.0
236356,"rockville, maryland, usa",19.0
236389,"littleton, colorado, usa",17.0
236474,"napa, california, usa",16.0
236489,"largo, florida, usa",18.0
236595,"richmond, british columbia, canada",19.0
236620,"roma, lazio, italy",14.0
236633,"yuma, arizona, usa",16.0
236657,"gardena, california, usa",19.0
236661,"bauru, são paulo, brazil",18.0
236717,"bucklin, kansas, usa",17.0
236745,"vallejo, california, usa",17.0
236989,"friolzheim, baden-wuerttemberg, germany",17.0
237005,"long beach, california, usa",17.0
237006,"adelaide, south australia, australia",14.0
237122,"stafford, ,",13.0
237157,"rison, arkansas, usa",18.0
237236,"houston, texas, usa",17.0
237297,"ploiesti, prahova, romania",17.0
237323,"grand rapids/mt pleasant, michigan, usa",19.0
237344,"minneapolis, minnesota, usa",18.0
237375,"mediapolis, iowa, usa",14.0
237376,"sandpoint, idaho, usa",19.0
237378,"tyngsboro, massachusetts, usa",16.0
237391,"cincinnati, ohio, usa",16.0
237441,"napa, california, usa",17.0
237537,"singapore, n/a, singapore",14.0
237577,"san jose, california, usa",19.0
237605,"independence, missouri, usa",18.0
237901,"araraquara, n/a, brazil",19.0
238213,"bellevue, washington, usa",19.0
238231,"sydney, new south wales, australia",17.0
238315,"gold hill, oregon, usa",18.0
238462,"durham, england, united kingdom",18.0
238493,"pittsburgh, pennsylvania, usa",18.0
238609,"portland, maine, usa",17.0
238644,"wallington, england, united kingdom",16.0
238686,"burlington, washington, usa",14.0
238711,"longview, washington, usa",14.0
238717,"healdsburg, california, usa",17.0
238724,"lincroft, new jersey, usa",14.0
238753,"n/a, , singapore",15.0
238754,"columbia, missouri, usa",18.0
238785,"park ridge, illinois, usa",18.0
238833,"south el monte, california, usa",18.0
238841,"fairfax, virginia, usa",17.0
238871,"rochester, massachusetts, usa",17.0
238874,"sydney, new south wales, australia",13.0
238894,"los angeles, california, usa",19.0
238905,"new carlisle, ohio, usa",19.0
238939,"raynham, massachusetts, usa",17.0
238956,"whittier, california, united kingdom",18.0
238961,"antioch, illinois, usa",18.0
238975,"manhattan, illinois, usa",17.0
239113,"sorrento, florida, usa",18.0
239181,"murfreesboro, tennessee, usa",15.0
239183,"arcadia, california, usa",14.0
239188,"neutral bay, sydney, new south wales, australia",18.0
239217,"ellensburg, washington, usa",12.0
239268,"adelaide, south australia, australia",13.0
239269,"weissenburg, bayern, germany",19.0
239339,"niedernhausen, hessen, germany",18.0
239426,"levittown, new york, usa",15.0
239434,"wellington, florida, usa",17.0
239449,"anchorage, ,",14.0
239502,"herkimer, new york, usa",19.0
239546,"knob noster, missouri, usa",19.0
239705,"oak park, illinois, usa",14.0
239807,"montreal, quebec, canada",14.0
239813,"brighton, england, united kingdom",18.0
239883,"vancouver, british columbia, canada",18.0
239947,"glasgow, scotland, united kingdom",14.0
240018,"sturgeon, missouri, usa",16.0
240139,"highbridge, somerset, united kingdom",13.0
240181,"norwich, england, united kingdom",16.0
240380,"o`fallon, illinois, usa",14.0
240413,"hesperia, california, usa",18.0
240438,"wilfleinsdorf, niederoesterreich,",16.0
240494,"roma, lazio, italy",19.0
240531,"fremont, north carolina, usa",15.0
240544,"parma heights, ohio, usa",17.0
240580,"philadelphia, pennsylvania, usa",17.0
240700,"waldorf, maryland, usa",15.0
240747,"wyoming, delaware, usa",18.0
240766,"auckland, n/a, new zealand",16.0
240786,"adelaide, south australia, australia",13.0
240822,"mississauga, ontario, canada",18.0
240827,"fresno, california, usa",16.0
240933,"100 mile house, british columbia, canada",14.0
240962,"melbourne, victoria, australia",15.0
241058,"norwich, northwest territories, united kingdom",19.0
241089,"riverside, california, usa",16.0
241093,"lacey, washington, usa",14.0
241100,"cincinnati, ohio, usa",17.0
241202,"nuneaton, england, united kingdom",19.0
241315,"herten, nordrhein-westfalen, germany",18.0
241356,"napa, california, usa",15.0
241397,"tres cantos, madrid, spain",19.0
241412,"gatineau, quebec, canada",18.0
241523,"mülheim, nordrhein-westfalen, germany",18.0
241524,"reno, nevada, usa",16.0
241754,"ransomville, new york, usa",16.0
241802,"collins, new york, usa",17.0
241854,"almada, n/a, portugal",17.0
241960,"carrollton, texas, usa",18.0
241970,"kingsville, ontario, canada",18.0
242008,"subang jaya, selangor, malaysia",19.0
242011,"havelock, north carolina, usa",13.0
242099,"englewood cliffs, new jersey, usa",17.0
242129,"jacksonville, north carolina, usa",16.0
242263,"abington, pennsylvania, usa",19.0
242309,"wbl, minnesota, usa",17.0
242562,"grover beach, california, usa",15.0
242563,"vista, california, usa",16.0
242633,"eschweiler, nordrhein-westfalen, germany",14.0
242639,"avon, connecticut, usa",17.0
242677,"ambler, pennsylvania, usa",17.0
242812,"livermore, california, usa",18.0
242820,"columbus, ohio, usa",18.0
242864,"iitti, kymenlaakso, finland",15.0
243001,"fenton, missouri, usa",13.0
243004,"ottawa, ontario, canada",14.0
243075,"whitehorse, yukon territory, canada",13.0
243088,"edmond, oklahoma, usa",15.0
243094,"olney, maryland, usa",17.0
243132,"falmouth, maine, usa",16.0
243147,"lancaster, pennsylvania, usa",17.0
243314,"0000largo, florida, usa",15.0
243335,"centerville, tennessee, usa",17.0
243369,"melbourne, victoria, australia",14.0
243381,"portland, oregon, usa",17.0
243612,"haag, bayern, germany",16.0
243789,"santa monica, california, usa",17.0
243966,"santee, california, usa",18.0
243967,"santee, california, usa",18.0
244068,"albuquerque, new mexico, usa",19.0
244080,"port orchard, washington, usa",18.0
244084,"vernon, connecticut, usa",17.0
244135,"farmingdale, new york, usa",19.0
244209,"lincoln, nebraska, usa",18.0
244304,"lyon, rhone, france",18.0
244321,"verviers, liège, belgium",16.0
244359,"worcester, massachusetts, usa",17.0
244391,"louisville, kentucky, usa",15.0
244418,"rockhampton, queensland, australia",19.0
244422,"norwalk, ohio, usa",17.0
244479,"campinas, são paulo, brazil",15.0
244482,"flint, michigan, usa",18.0
244526,"miami, florida, usa",14.0
244541,"east orange, new jersey, usa",19.0
244574,"smithsburg, maryland, usa",17.0
244598,"jackson, wyoming, usa",15.0
244651,"corry, pennsylvania, usa",19.0
244660,"castleton, vermont, usa",16.0
244679,"croydon, england, united kingdom",17.0
244742,"carbondale, illinois, usa",18.0
244790,"cheltenham, england, united kingdom",19.0
244797,"redding, california, usa",18.0
244799,"porto, portugal, portugal",17.0
244804,"palmyra, nebraska, usa",17.0
244809,"milwaukee, wisconsin, usa",14.0
244866,"visalia, california, usa",16.0
244883,"portland, oregon, usa",13.0
244886,"whitefish bay, wisconsin, usa",16.0
244904,"kalamazoo, michigan, usa",17.0
244905,"la puente, california, usa",18.0
244926,"ventura, california, usa",17.0
245040,"sydney, new south wales, australia",14.0
245109,"herkimer, new york, usa",15.0
245217,"petaling jaya, selangor, malaysia",14.0
245241,"london, n/a, united kingdom",17.0
245294,"dormagen, nrw, germany",16.0
245441,"dublin, ohio, usa",17.0
245444,"linclon, nebraska, usa",18.0
245504,"tychy, silesia, poland",19.0
245526,"la mesa, california, usa",14.0
245566,"appleton, wisconsin, usa",18.0
245668,"calgary, alberta, canada",19.0
245697,"schweinfurt, bayern, germany",18.0
245720,"helsinki, uusimaa, finland",19.0
245749,"jefferson city, tennessee, usa",17.0
245790,"oradea, bihor, romania",16.0
245893,"sissach, baselland, switzerland",19.0
245910,"alpignano, piemonte, italy",19.0
246013,"north reading, massachusetts, usa",15.0
246015,"soldotna, alaska, usa",16.0
246022,"tallahassee, florida, usa",19.0
246048,"birmingham, alabama, usa",19.0
246077,"sunland park, new mexico, usa",18.0
246153,"milford, pennsylvania, usa",15.0
246620,"windsor, maine, usa",15.0
246824,"sylmar, california, usa",14.0
246910,"sycamore, illinois, usa",15.0
246995,"harrisburg, illinois, usa",19.0
247083,"santarém, santarém, portugal",18.0
247096,"santee,, california, usa",15.0
247108,"krefeld, nordrhein-westfalen, germany",14.0
247121,"rio de janeiro, rio de janeiro, brazil",18.0
247130,"redhill, surrey, united kingdom",15.0
247132,"leipzig, sachsen, germany",19.0
247156,"olesa de montserrat, el montserratí, catalunya",16.0
247158,"louisville, kentucky, usa",19.0
247189,"san diego, california, usa",15.0
247256,"toronto, ontario, canada",19.0
247371,"sherwood park, alberta, canada",16.0
247447,"long beach, california, usa",19.0
247452,"bronx, new york, usa",13.0
247531,"ploiesti, prahova, romania",16.0
247568,"davie, florida, usa",17.0
247625,"waterloo, ontario, canada",18.0
247639,"chesham, england, united kingdom",18.0
247688,"brisbane, queensland, australia",14.0
247783,"na, na, aruba",14.0
247804,"san francisco, california, usa",15.0
247825,"westerville, ohio, usa",19.0
247847,"lille, nord pas de calais, france",19.0
247892,"washougal, washington, usa",16.0
248178,"port huron, michigan, usa",16.0
248274,"oldtown, maryland, usa",17.0
248275,"smyrna, georgia, usa",19.0
248277,"orlando, florida, usa",19.0
248297,"comanche, texas, usa",12.0
248301,"wagga wagga, new south wales, australia",18.0
248310,"belluno, veneto, italy",16.0
248316,"valladolid, valladolid, spain",14.0
248439,"auckland, n/a, new zealand",18.0
248460,"munich, bavaria, germany",18.0
248477,"dandridge, tennessee, usa",17.0
248492,"grove city, ohio, usa",14.0
248580,"olympia, washington, usa",18.0
248704,"crawfordsville, indiana, usa",16.0
248717,"gloucestershire, england, united kingdom",15.0
248784,"indianapolis, indiana, usa",15.0
248815,"chula vista, california, usa",14.0
248942,"rocky, queensland, australia",16.0
248959,"melbourne, victoria, australia",16.0
248973,"madrid, madrid, spain",18.0
248985,"edmonton, alberta, canada",19.0
249137,"strasbourg, strasbourg, france",18.0
249191,"tewksbury, massachusetts, usa",17.0
249383,"sunshine beach, queensland, australia",14.0
249415,"mamaroneck, new york, usa",15.0
249492,"thessaloniki, ``n.a``, greece",15.0
249697,"dalian, liaoning/dalian, china",18.0
249931,"toronto, ontario, canada",19.0
249935,"wagga wagga, new south wales, australia",17.0
249958,"westmont, illinois, usa",12.0
249977,"sunderland, united kingdom, united kingdom",16.0
249978,"sunderland, england, united kingdom",16.0
249979,"sunderland, england, united kingdom",16.0
249988,"wollongong, new south wales, australia",18.0
250016,"houston, texas, usa",17.0
250043,"paducah, kentucky, usa",15.0
250061,"cambridge, ontario, canada",14.0
250067,"london, ,",19.0
250094,"taunton, england, united kingdom",19.0
250116,"stuttgart, baden-wuerttemberg, germany",19.0
250126,"brisbane, queensland, australia",13.0
250137,"ottawa, ontario, canada",14.0
250155,"kingsport, tennessee, usa",15.0
250163,"peterborough, ontario, canada",17.0
250225,"miami, florida, usa",19.0
250231,"mesa, arizona, usa",17.0
250236,"brisbane, queensland, australia",14.0
250246,"berlin, berlin, germany",19.0
250256,"hacienda hights, california, usa",16.0
250315,"città di castello, umbria, italy",16.0
250353,"hawthorne, california, usa",18.0
250402,"st.louis, missouri, usa",17.0
250422,"saint george, utah, usa",15.0
250424,"lincoln, california, usa",16.0
250444,"oconto falls, wisconsin, usa",19.0
250509,"westchester, new york, usa",18.0
250567,"coventry, rhode island, usa",14.0
250599,"asheville, north carolina, usa",14.0
250607,"milano, lombardia, italy",18.0
250650,"auckland, n/a, new zealand",13.0
250724,"cincinnati, ohio, usa",17.0
250736,"shreveport, louisiana, usa",17.0
250820,"stockholm, stockholm, sweden",17.0
250832,"sydney, new south wales, australia",19.0
250835,"ottawa, ontario, canada",14.0
250933,"medford, oregon, usa",16.0
250949,"burke, virginia, usa",14.0
251036,"creola, alabama, usa",15.0
251069,"westbury, new york, usa",14.0
251097,"barcelona, catalunya, spain",19.0
251117,"london, england, united kingdom",17.0
251127,"austin, texas, usa",19.0
251144,"jacksonville, florida, usa",16.0
251199,"coimbra, n/a, portugal",17.0
251378,"cincinnati, ohio, usa",17.0
251449,"valencia, valencia, spain",19.0
251465,"lake oswego, oregon, usa",14.0
251478,"davenport, iowa, usa",18.0
251480,"melbourne, florida, usa",17.0
251540,"kansas city, missouri, usa",15.0
251583,"singapore, n/a, singapore",19.0
251627,"ft. wayne, indiana, usa",17.0
251792,"abu dhabi, n/a, united arab emirates",17.0
251842,"leroy, ,",14.0
251856,"singapore, n/a, singapore",17.0
251863,"fairfax, virginia, usa",18.0
251997,"lyon, rhône, france",19.0
252118,"louiville, kentucky, usa",15.0
252169,"sunrise, florida, usa",18.0
252196,"paramus, new jersey, usa",19.0
252309,"san antonio, texas, usa",14.0
252420,"wolfville, nova scotia, canada",18.0
252474,"canberra, australian capital territory, australia",19.0
252559,"saint peters, missouri, usa",18.0
252560,"glendora, california, usa",18.0
252658,"riverside, connecticut, usa",12.0
252662,"san antonio, texas, usa",13.0
252674,"london, england, united kingdom",16.0
252719,"albion, maine, usa",19.0
252721,"philadelphia, pennsylvania, usa",15.0
252752,"hartland, michigan, usa",15.0
252759,"birmingham, n/a, united kingdom",14.0
252829,"sierra vista, arizona, usa",18.0
252846,"chatham, ontario, canada",16.0
252869,"marysville, michigan, usa",14.0
252988,"sherburne, new york, usa",13.0
253052,"windsor, connecticut, usa",17.0
253071,"goonellabah, new south wales, australia",19.0
253105,"alpharetta, georgia, usa",17.0
253108,"grass valley, california, usa",15.0
253119,"glen rock, pennsylvania, usa",18.0
253129,"calgary, alberta, canada",18.0
253147,"olmsted township, ohio, usa",16.0
253221,"san antonio, texas, usa",19.0
253243,"tallahassee, florida, usa",16.0
253261,"avon lake, ohio, usa",15.0
253274,"strasbourg, alsace, france",17.0
253456,"vantaa, finland, finland",13.0
253517,"crawfordsville, indiana, usa",14.0
253537,"bay shore, new york, usa",17.0
253618,"el paso, texas, usa",15.0
253636,"zaragoza, n/a, spain",14.0
253666,"baton rouge, louisiana, usa",16.0
253692,"morges, wyoming, switzerland",14.0
253792,"portwashington, new york, usa",19.0
253847,"portland, oregon, usa",13.0
253928,"toulon, n/a, france",16.0
253990,"carbondale, illinois, usa",19.0
254067,"kadena, okinawa, japan",14.0
254068,"downingtown, pennsylvania, usa",14.0
254086,"tampa, florida, usa",13.0
254092,"brooklyn, new york, usa",14.0
254124,"bozeman, montana, usa",15.0
254156,"prince george, british columbia, canada",16.0
254219,"grand rapids, michigan, usa",18.0
254642,"salamanca, castilla y león, spain",18.0
254716,"köln, nordrhein-westfalen, germany",19.0
254743,"mcallen, texas, usa",19.0
254780,"eau claire, wisconsin, usa",19.0
254821,"strood, england, united kingdom",15.0
254891,"manchester, england, united kingdom",15.0
254984,"cambridge, england, united kingdom",15.0
255256,"a coruña, \n/a\"", españa""",16.0
255260,"napa, california, usa",14.0
255292,"victoria, british columbia, canada",15.0
255390,"brownsburg, indiana, usa",15.0
255392,"vigo, pontevedra, spain",19.0
255550,"nokomis, florida, usa",15.0
255686,"chester, cheshire, united kingdom",19.0
255728,"santa cruz, california, usa",19.0
255816,"poplar bluff, missouri, usa",17.0
255937,"igualada, catalonia, spain",16.0
256021,"ringwood, victoria, australia",15.0
256052,"albuquerque, new mexico, usa",15.0
256165,"quad cities, illinois, usa",19.0
256167,"temecula, california, usa",14.0
256369,"bradford, ontario, canada",17.0
256526,"new delhi, delhi, india",16.0
256553,"torres vedras, n/a, portugal",14.0
256604,"bellingham, washington, usa",18.0
256753,"bracknell, england, united kingdom",13.0
256889,"cohasset, massachusetts, usa",18.0
