User-ID,ISBN,Book-Rating
241100,0425130894,9
241100,0425132935,10
241100,0425137937,10
241100,0425182886,10
241100,042518904X,9
241100,0440157587,9
241100,0440158532,9
241100,0446601616,7
241202,0330301764,9
241202,0426204018,7
241202,0426204026,7
241202,0575073659,5
241315,0747546290,9
241356,0439573882,8
241356,0451200101,7
241397,8420441929,9
241397,8427200153,6
241397,9963617166,6
241412,0312084994,7
241523,340411566X,9
241523,3440075206,9
241523,3442445299,4
241523,3442445434,5
241523,3442723183,7
241523,3442726921,8
241523,3453045874,10
241523,3453199006,9
241523,3453213424,7
241523,3462032283,7
241523,3473580082,10
241523,3499263009,8
241523,3548245897,7
241523,3548255582,6
241524,0553279378,9
241754,0440219507,5
241802,0030045622,5
241802,0061064157,10
241802,0064404781,5
241802,0307127969,6
241802,0380775670,5
241802,0446608955,9
241802,055348531,7
241802,0553492934,8
241802,0590435752,5
241802,0590447637,5
241802,059044932X,5
241802,0590454277,5
241802,0590463578,6
241802,0590470507,5
241802,0590477382,5
241802,059069216X,5
241802,0671011626,5
241802,0671014366,8
241802,0679734775,7
241802,0679936114,5
241802,0743244281,10
241802,0816735344,10
241802,0836270207,6
241802,0893754250,10
241854,9722113542,9
241854,9722116118,8
241854,9722903497,6
241854,9725300432,8
241960,0486268780,7
241970,0688127169,8
242008,0006753973,8
242008,0241140935,5
242008,037570440X,10
242008,055356983X,3
242008,0671034545,9
242008,0694012432,3
242008,0786890053,4
242011,0316601950,8
242011,0866119949,8
242099,0380790041,6
242129,0375703055,8
242263,0140376410,10
242263,0374105219,8
242309,0060248025,5
242309,0061067121,7
242309,0061067199,6
242309,0064470075,6
242309,0312269234,3
242309,0316569321,6
242309,0316666343,9
242309,0316769487,9
242309,0380773155,7
242309,0380791412,7
242309,0380808625,7
242309,0385294182,4
242309,0385296495,2
242309,0385315236,6
242309,0385335431,4
242309,0439084083,3
242309,0439084091,3
242309,0440224837,6
242309,0440500729,6
242309,0451160444,10
242309,0451176464,10
242309,0451205421,5
242309,0525945431,9
242309,0590632744,6
242309,0671735594,6
242309,0684856093,6
242309,0688132359,2
242309,0743213807,6
242309,0743460529,6
242309,0789460440,8
242309,1558746692,5
242309,1558747346,6
242309,1558748040,6
242309,1573229334,7
242562,0310235588,7
242562,0446365386,10
242562,156857083X,5
242562,1576738159,9
242563,0671748408,7
242633,3423701447,6
242639,0060523794,8
242639,0066620732,10
242639,0312977026,8
242639,0345342968,8
242639,0345379330,9
242639,0345391810,8
242639,0345391829,8
242639,0345391837,8
242639,0345418778,8
242639,0345459679,8
242639,037550351X,8
242639,038518400X,7
242639,0425188817,8
242639,0440114330,7
242639,0441172717,10
242639,0446328782,7
242639,0451450647,8
242639,0451524934,8
242639,0517559501,8
242639,0553247948,8
242639,0596001088,10
242639,0618129022,8
242639,0671692674,8
242639,0671722751,2
242639,0671742515,8
242639,0688147259,9
242639,0743467523,2
242639,076454280X,10
242639,0786881887,10
242639,0802775624,8
242639,0971880107,8
242639,1400045088,8
242639,1582342512,7
242639,1593071183,10
242639,1593071639,10
242639,1593270291,10
242639,1929090307,9
242639,4091011896,10
242677,0140436669,9
242812,014029628X,9
242812,0451524942,7
242812,0451628039,8
242812,0671725661,8
242812,0830707212,3
242812,1555971695,7
242820,0142000981,5
242864,951108285X,7
243001,0440700310,8
243001,059046938X,10
243004,0006391931,10
243004,000648185X,10
243004,0064409090,8
243004,0064409104,7
243004,0140346406,10
243004,0140378251,8
243004,0140386335,10
243004,0345416716,10
243004,0671529412,8
243004,0679821481,10
243004,0743437594,9
243004,0771056222,10
243004,0771056230,10
243004,077105629X,10
243004,0771056427,10
243004,0771056435,10
243004,0786808551,10
243004,0786817070,10
243004,0836218787,10
243004,0836218965,8
243004,0836220854,10
243004,1571458506,10
243004,2876952181,10
243075,0061065773,7
243075,0307220109,5
243075,0380709163,4
243075,038070952X,7
243075,0380709562,8
243075,0380723816,7
243075,0380754843,7
243075,043922165X,9
243075,0439221676,9
243075,0439221684,9
243075,0439240735,5
243075,0440475198,5
243075,0590251597,5
243075,0590379909,10
243075,0590433474,5
243075,0590433865,5
243075,0590435663,5
243075,0590436511,5
243075,0590437216,5
243075,0590437224,5
243075,0590443925,4
243075,0590449680,5
243075,0590449699,5
243075,0590453653,9
243075,059045370X,5
243075,0590456598,5
243075,0590456601,5
243075,0590456628,5
243075,0590456679,5
243075,0590459171,8
243075,0590470051,5
243075,0590470094,5
243075,0590470140,5
243075,0590568833,5
243075,0590624008,5
243075,0671040693,3
243075,0671736833,8
243075,0671745115,7
243075,0671786091,4
243075,074341750X,5
243075,0816734275,5
243075,0971880107,8
243088,0345342968,9
243088,0374387060,9
243088,0385729332,9
243088,0439087597,9
243088,0439356008,9
243088,043936213X,10
243088,0441005489,9
243088,0689848919,8
243094,0345337662,9
243132,038070918X,9
243132,0670030198,4
243132,0816729913,6
243147,0684803356,8
243314,0440439884,7
243335,0743253973,9
243369,1864488352,9
243381,185697538X,7
243612,3596215226,7
243789,3325100670023,5
243966,006440580X,10
243966,0380600129,9
243966,0380702843,9
243966,0380710404,9
243966,0380754843,10
243966,0440417945,10
243966,055321313X,10
243966,0553269224,5
243966,0590442368,10
243966,0671785966,10
243967,014034294X,10
243967,0439064872,10
244068,0440127793,9
244080,0679781587,6
244084,006440630X,8
244135,0060929898,6
244209,0590061098,6
244304,2290315478,8
244321,2266004670,8
244359,0060934417,6
244359,0060977493,9
244359,0156027321,7
244359,0316769487,7
244359,0375725601,8
244359,0375727132,6
244359,0380731851,8
244359,0440221471,5
244359,0452260116,7
244359,0525945814,5
244359,0743237188,10
244359,1592400876,7
244391,0689842589,9
244418,0006493580,7
244418,014023750X,10
244418,0380720191,10
244418,0451163966,8
244418,0671528068,3
244418,0708860737,8
244418,0711998892,8
244418,0751371122,7
244422,0375411550,9
244422,1556616120,3
244422,1577489713,1
244479,8531102340,10
244482,0316693200,9
244526,006101351X,5
244541,L55L668866,8
244574,0671867156,9
244598,0316707376,8
244651,0453004687,10
244660,0684870819,6
244679,0099179512,7
244742,0060277327,7
244742,0060292873,8
244742,0064405176,9
244742,0064406962,9
244742,0064406989,8
244742,006440823X,10
244742,0064410323,6
244742,0140368329,8
244742,0141302690,4
244742,038071907X,5
244742,0380723816,8
244742,0380757001,6
244742,0385492243,9
244742,0440227259,8
244742,0440416248,7
244742,0440416426,8
244742,0446608955,8
244742,0446672211,7
244742,0452280354,6
244742,0553211404,7
244742,0553571427,4
244742,0590298372,6
244742,0590409417,6
244742,0609807900,9
244742,0670886475,7
244742,067102423X,8
244742,0671528068,7
244742,0671619314,3
244742,0688171621,8
244742,0688173896,7
244742,0689814097,8
244742,0698116100,8
244742,0785268480,3
244790,0006749291,6
244790,038080073X,6
244790,038080123X,7
244790,0553585118,8
244790,0553585681,8
244790,0590111647,5
244790,0590132733,6
244790,0671004808,5
244790,067102308X,5
244797,0785271279,9
244799,0552123676,10
244804,0345344855,8
244804,0399231129,9
244804,0523416873,10
244804,0590457225,7
244804,0679732535,10
244804,0689809581,10
244809,0679738908,10
244866,0743439791,7
244883,0152009787,6
244886,0971880107,5
244904,0316666343,8
244905,0451523377,8
244926,0440409411,7
245040,0440235081,7
245040,1898435235,2
245109,0440944597,6
245217,0812563115,6
245241,0413589307,8
245294,3423071516,9
245441,0142000981,1
245444,0152049266,8
245504,0140621180,8
245504,0971880107,7
245526,0934323232,6
245566,0515132187,8
245668,0312871996,10
245697,3423072571,4
245720,9510204900,7
245749,0590646087,6
245790,0140621164,10
245790,059035342X,10
245790,0895949091,10
245790,9736838927,9
245790,9739319092,8
245790,9739453406,9
245790,9739494501,10
245893,3453164210,10
245893,3492226256,6
245910,0439136350,6
246013,0060502258,9
246013,014001751,7
246013,0374425906,10
246013,0439452406,8
246013,0440229499,8
246015,1558744630,10
246022,0684865386,10
246048,0440205093,7
246077,0021795584,8
246077,0451166302,8
246077,0671606867,10
246153,0590023101,9
246153,0886778328,2
246620,0156711427,9
246824,0451186362,9
246910,0439104769,6
246910,0440219078,10
246910,0689821638,5
246910,1575665379,5
246995,0312958455,7
246995,0440213525,7
247083,9722023373,5
247083,9722102923,7
247083,9722105248,10
247083,9722109030,9
247083,972211137X,8
247083,9727114377,10
247096,0590429094,10
247108,2070524558,9
247108,3407785682,7
247108,3446203427,10
247108,3473581097,9
247108,3473581771,3
247108,3505112836,7
247108,3570260216,9
247108,357026081X,9
247108,3596801931,7
247108,3746614007,10
247108,3785540159,8
247121,0375718850,8
247130,0749621826,9
247132,0330236474,9
247132,0340589353,7
247132,3499225964,7
247156,8400000003,7
247156,8423625559,6
247158,0451180232,7
247189,0316666343,9
247256,014012991X,9
247371,0099281716,9
247447,0060083298,9
247447,0060234814,9
247447,0060517212,6
247447,0060541741,9
247447,0060542128,10
247447,0060549270,9
247447,0061032093,8
247447,0141001771,8
247447,0312966091,9
247447,0312966970,9
247447,0312971346,9
247447,0312974256,9
247447,0312977689,10
247447,0312980140,9
247447,0312983867,9
247447,0312986343,8
247447,0312990456,8
247447,0345453816,8
247447,037303234X,5
247447,0373077599,7
247447,0373243286,9
247447,037324357X,7
247447,0373250185,8
247447,0373250274,8
247447,0373256442,7
247447,0373257295,6
247447,0373258151,7
247447,0373483503,9
247447,0373691300,7
247447,0373835272,8
247447,0380017601,10
247447,0380725703,7
247447,0380753006,9
247447,0380776847,9
247447,0380782332,10
247447,0380794551,8
247447,0380802309,8
247447,0380808080,9
247447,0380808307,8
247447,0380811065,10
247447,0380811073,10
247447,0380899531,9
247447,0399151540,10
247447,0425168131,9
247447,042517140X,10
247447,0425173631,8
247447,0425178579,9
247447,0425186199,10
247447,042518630X,8
247447,0425189031,9
247447,0425192768,7
247447,0425193713,8
247447,043935806X,9
247447,0440212561,10
247447,0440241049,9
247447,0440241057,8
247447,0440241162,7
247447,0440484332,9
247447,0441000916,9
247447,0441304834,8
247447,0445406518,9
247447,0446310786,8
247447,0446354732,8
247447,0446356611,9
247447,0446356832,8
247447,0446608955,9
247447,0446610399,10
247447,0446610542,8
247447,0446610550,7
247447,0446611727,9
247447,0446612251,9
247447,0449006840,8
247447,0451204301,10
247447,0451204743,9
247447,0452266564,9
247447,0452281458,9
247447,0505525305,8
247447,0515114006,9
247447,0515118656,8
247447,0515120618,9
247447,0515122491,9
247447,0515128554,7
247447,0515130966,7
247447,0515131229,8
247447,0515132020,9
247447,0515132187,9
247447,051513287X,10
247447,0515135062,9
247447,0515136530,10
247447,0553110942,8
247447,0553288555,10
247447,0553290320,10
247447,0553292722,6
247447,0553296981,10
247447,0553382349,9
247447,0553493264,7
247447,0553493272,10
247447,0553564528,7
247447,0553579606,8
247447,055358183X,8
247447,0553582127,9
247447,0553582143,9
247447,0553586122,9
247447,059035342X,10
247447,0613330080,9
247447,0618154442,7
247447,0671001795,8
247447,0671003348,9
247447,0671003356,10
247447,0671027573,8
247447,0671032992,8
247447,0671034014,9
247447,0671516922,8
247447,0671525743,8
247447,0671525832,9
247447,0671568841,9
247447,0671637797,9
247447,0671695304,10
247447,0671702505,9
247447,0671737600,8
247447,0671737627,9
247447,0671737805,8
247447,0671744208,9
247447,0671744216,9
247447,0671776096,10
247447,0671776800,10
247447,0671795538,10
247447,067187098X,9
247447,0671880608,9
247447,0758201346,7
247447,0758203187,10
247447,0758204280,7
247447,0804108552,5
247447,0804120021,9
247447,0965922804,10
247447,1551660202,8
247447,1551661764,7
247447,155166945X,8
247447,155166951X,9
247447,1558747346,9
247447,1575666987,7
247452,043935806X,8
247531,0875420036,8
247568,0142301515,10
247568,015216250X,4
247568,0345413369,9
247625,0676971288,9
247625,1558744630,8
247639,0553252313,10
247639,0553253247,8
247639,0553258079,7
247639,0553275615,7
247688,0140319654,5
247783,0380723816,9
247783,0866119604,8
247804,0440176484,10
247825,014006690X,9
247825,0140390316,8
247825,0140445560,7
247825,0156329301,7
247825,0679732764,7
247847,2290321524,7
247892,0893753440,10
248178,0553802518,10
248178,439139597,9
248274,0061054151,5
248274,0061062413,7
248274,0061067474,5
248274,0064400204,5
248274,0140236163,5
248274,0142300276,5
248274,0345335287,5
248274,0394829115,5
248274,0425102416,5
248274,0439130204,5
248274,0590460250,5
248274,059052836X,5
248274,0670849057,5
248274,0671529536,5
248274,0671691333,5
248274,0679820213,5
248274,0689714866,7
248274,0800755499,5
248274,081673447X,5
248274,0843105909,5
248274,0876054807,9
248275,0743457358,7
248277,0425127931,10
248277,0441009190,10
248277,0843948507,10
248297,0590690132,9
248301,0006363062,6
248301,0671551655,6
248301,1853262005,4
248310,8804342838,7
248316,0432534220,7
248439,0140280960,5
248460,3518372742,8
248477,0060096071,9
248477,0060191988,7
248477,0060277491,9
248477,0060281294,8
248477,006028644X,7
248477,0060288140,8
248477,0060294671,9
248477,0060571314,8
248477,0060929847,7
248477,0060952970,9
248477,0062516582,8
248477,0064405176,8
248477,0064406970,10
248477,0064407446,6
248477,0064408329,5
248477,0064408620,9
248477,006447075X,8
248477,006447187X,7
248477,0064472779,6
248477,0064472795,8
248477,0140296298,4
248477,0140386882,6
248477,014131088X,7
248477,0152001018,5
248477,015201294X,7
248477,0310916534,10
248477,0316569321,9
248477,0316666343,9
248477,0316769487,9
248477,0316776963,9
248477,0316910333,6
248477,0345354435,10
248477,0380732238,8
248477,0380814021,9
248477,038531292X,6
248477,0385326742,5
248477,038532720X,6
248477,0385729332,7
248477,0385729340,7
248477,0439064864,9
248477,0439112028,5
248477,0439136350,9
248477,0439139597,9
248477,043935806X,9
248477,044022831X,6
248477,0446519723,9
248477,0446520802,6
248477,0446523569,8
248477,0446525537,8
248477,0446670251,9
248477,0553256696,7
248477,0590266047,5
248477,0590353403,9
248477,0609807900,9
248477,0609807919,9
248477,0670880728,9
248477,0670885495,7
248477,0670892963,8
248477,0671041576,10
248477,0671701592,7
248477,0671897071,9
248477,0674382269,9
248477,0679423664,8
248477,0679737383,9
248477,0679886370,10
248477,0684801221,5
248477,0684874350,7
248477,0743407865,7
248477,0811831310,8
248477,0893758205,5
248477,1558744630,7
248477,1558748164,8
248477,1573225126,9
248477,1573226521,6
248477,1573228214,9
248477,1573229571,8
248477,1575000490,10
248477,1576736466,7
248492,014017737X,8
248492,014038572X,10
248492,0316284955,10
248492,0395645662,9
248492,0440229499,10
248492,0440403278,10
248492,0440404193,8
248492,0440978505,9
248492,067100042X,10
248492,0671867113,10
248492,0689823517,10
248492,069401110X,10
248492,0805463526,10
248492,1586607162,9
248580,0060191015,9
248580,0060987529,6
248580,0679762671,8
248580,0816635390,5
248704,0440413141,6
248704,0440487617,7
248704,0440498058,9
248717,0330346342,6
248717,0950867470,6
248717,0971880107,8
248784,0971880107,4
248815,0439139600,9
248815,0439295017,8
248815,0451410807,7
248815,0553296981,6
248815,1569319626,10
248942,0001713345,10
248959,009936221X,9
248973,8497590767,6
248985,0312983271,7
249137,2.266.12931.7,7
249191,0679869816,8
249383,03.7156.7,10
249415,0380814439,8
249492,9607919270,9
249697,7806313117,7
249931,0805055924,5
249935,0733613497,9
249958,0060263857,10
249958,0060283688,8
249958,0060283696,9
249958,0064407667,10
249958,0064407683,10
249958,0064408639,10
249958,0064408647,10
249958,0064408655,10
249958,0064410129,10
249958,0064410137,10
249958,0141305959,9
249958,0152020683,8
249958,0345432398,8
249958,0374483655,8
249958,0439064872,10
249958,0439136350,10
249958,0439139597,10
249958,0439404371,10
249958,0439545269,10
249958,0440408520,10
249958,0440409411,8
249958,0440418496,10
249958,0448418754,8
249958,0448418762,8
249958,0448419998,8
249958,0448421763,8
249958,0448425467,10
249958,0448425505,8
249958,0517208326,10
249958,0553156640,7
249958,0553157590,6
249958,059035342X,10
249958,0590897985,10
249958,0590934252,8
249958,0613329740,10
249958,0613722159,9
249958,0671640364,6
249958,0679851011,8
249958,0679866957,8
249958,0679866965,8
249958,0679866973,8
249958,0679883428,8
249958,067988663X,8
249958,0679891307,8
249958,0684163403,8
249958,0689805942,8
249958,0689805950,8
249958,0689805969,8
249958,0754078124,10
249958,0937295043,10
249958,0937295078,10
249958,0937295167,10
249958,0937295256,10
249958,093729537X,10
249958,0937295493,10
249958,0937295817,10
249958,1562470752,10
249958,1562470795,10
249958,1562478478,6
249958,1584850337,10
249958,1584850345,10
249958,1584850361,10
249958,1883672767,4
249977,0004102169,4
249977,056336260X,3
249978,716005778,5
249979,0141439734,10
249979,0563461217,3
249979,716005778,10
249988,0552147680,8
250016,0425115801,10
250016,0553574574,8
250043,068982002X,8
250043,1586400037,10
250061,000639194X,10
250061,0060080507,10
250061,0064472701,10
250061,0743411412,10
250067,0226743403,9
250094,1841151939,7
250116,342302609X,8
250126,0440443237,7
250137,0140434003,10
250137,0881031135,10
250155,0061092541,10
250155,0425146421,10
250155,0425149412,10
250163,0030707315,7
250163,0140075569,7
250163,0394425553,9
250163,0440204100,6
250163,0486205185,9
250163,0525455205,1
250163,0525940154,3
250163,0631221204,7
250163,0670891770,3
250163,0671201565,7
250163,0684843927,8
250163,0808577697,10
250163,1862045682,1
250225,0345325818,9
250231,0152003746,8
250236,L9287490LL,7
250246,0140620338,10
250256,0679816801,6
250315,019678974,7
250353,0373201346,5
250353,0553272543,3
250353,0804106304,8
250353,0807083054,8
250402,0590072420,8
250422,0590519255,3
250424,1566193087,9
250444,0553379615,10
250444,0590457403,6
250444,0590880306,7
250444,0830720421,9
250509,0399501487,7
250567,193151495X,10
250599,0020442408,6
250599,048627294X,3
250607,882211311X,8
250650,0586058281,10
250724,0449005615,8
250736,0451167317,7
250820,9176438694,4
250832,0316601950,7
250832,0316666343,8
250832,0330332775,8
250832,0451203895,2
250832,0486277860,7
250832,0671729411,8
250832,0684863340,4
250832,1573228214,8
250835,0679894330,5
250933,0553272586,7
250933,1558744630,7
250933,1573455687,7
250949,043916589X,7
250949,0525466525,7
251036,0449222446,4
251069,0141302038,1
251069,0380733196,1
251069,0590879979,10
251069,0590880748,10
251069,0590880780,10
251069,0590881930,10
251069,0590881949,7
251069,0590881957,6
251069,0590881965,5
251069,0590882732,4
251069,0590884921,3
251069,0590884948,2
251097,0060509058,7
251097,0061059323,5
251097,0312963009,6
251097,034540288X,6
251097,0451177096,8
251097,0451409477,5
251097,0486266885,8
251097,0486419258,10
251097,0836270061,8
251097,1556591985,8
251097,8423309177,5
251097,8425509815,6
251097,8441000034,8
251117,0393307050,3
251127,0385421982,7
251144,0553294385,10
251199,0452282152,10
251378,0446610038,9
251449,014143984X,10
251449,0194219356,5
251449,0435271547,5
251449,0435271563,5
251449,0435271571,5
251449,0812504321,5
251449,842160970X,5
251449,8421615424,5
251449,8434809923,5
251449,8472236552,7
251449,8482561898,10
251465,006447268X,9
251478,0142001740,8
251480,0671004107,8
251540,1931514984,8
251583,0006510345,8
251627,0441006930,9
251792,0553576623,7
251842,0451128389,10
251842,0451137965,8
251856,0744520673,8
251863,0786915749,10
251997,2253171573,5
252118,0380814439,7
252118,0440220297,8
252118,158234146X,9
252169,0140328718,9
252196,042508907X,7
252309,043913957,10
252420,0064471101,8
252474,0256156034,7
252559,0440214041,10
252559,0440219019,9
252560,0345342968,9
252560,0375702709,10
252560,055329539X,7
252560,067172262X,6
252560,0786002808,5
252560,084234327X,9
252560,0842343288,8
252658,0380600129,5
252658,038070918X,10
252658,0679851011,8
252662,0440405807,7
252662,0440407613,7
252662,0553578952,5
252662,0590023101,8
252662,0590293974,4
252662,0590458507,8
252662,0590485881,5
252662,0590508350,8
252662,0786806532,9
252662,0786806540,9
252662,0786807067,9
252662,0786807075,10
252662,0786807083,8
252662,0786807091,10
252662,0786808497,10
252662,0786808500,9
252662,0789401444,7
252662,0849915104,9
252662,0849977312,8
252662,0849977851,7
252662,0871138204,8
252662,1561731617,5
252662,1563052407,5
252662,157082018X,7
252674,0006165516,7
252719,0312166818,9
252719,0380780437,7
252719,0439135087,7
252719,0439240271,7
252719,0517883767,8
252719,0590543229,6
252719,0671017225,5
252719,0761104844,9
252719,0965064255,8
252719,185697975X,9
252721,0064405176,9
252721,0440407028,10
252721,0440407524,10
252721,0440411254,7
252721,055327886X,7
252721,0671899007,7
252721,0698116844,8
252752,0446672211,8
252759,0440863635,10
252829,0439064864,10
252829,0439064872,10
252829,0439136350,10
252829,0439136369,10
252829,0439139597,10
252829,0439139600,10
252829,043935806X,10
252829,0590353403,10
252829,059035342X,10
252829,0972393617,10
252846,0140442847,10
252846,034542266X,9
252846,0380789019,8
252846,0425080021,9
252846,0446532231,7
252846,0460873598,9
252846,0552128481,9
252846,0575074019,10
252846,0671551396,10
252846,0743239628,9
252846,0812511816,8
252846,0812517725,9
252846,0889952396,10
252846,1552780767,4
252846,1569317917,5
252846,1569319014,8
252846,1569716765,8
252846,1569753210,9
252846,1591820057,9
252846,1591820065,9
252846,1591820073,9
252846,1591821533,9
252846,1591822572,9
252846,1931514925,9
252846,1932234438,10
252869,0590926675,5
252988,0609809547,9
252988,1578561256,8
253052,0312305060,9
253071,0061098795,4
253105,0671027360,9
253108,0316769495,10
253119,0152001018,8
253119,0380711168,7
253119,0679437061,7
253119,1556616120,9
253119,1556618662,10
253119,1558744630,4
253119,1558746161,4
253119,1558746692,3
253129,034538055X,10
253147,0140379851,10
253147,0590477412,8
253147,0590690132,8
253221,0374518688,9
253243,0425122123,7
253261,0451526341,7
253274,2070403009,8
253456,951112496X,8
253517,0425099695,6
253517,0451157443,5
253537,0060245360,7
253537,0439324599,8
253537,0671897071,10
253537,0740704818,8
253618,0670868361,9
253636,8475251471,8
253666,0141302690,10
253692,2290310131,9
253792,0452268060,7
253847,1586852590,8
253928,2070362388,6
253990,0679781498,9
253990,0684801469,7
254067,1558748008,7
254068,0590189778,6
254068,0763710792,10
254086,0439064864,10
254086,0439136350,10
254086,0439139597,10
254086,0590353403,10
254092,0345412214,9
254124,037582233X,8
254156,0553275941,8
254156,0553276484,8
254219,0689815433,7
254642,8440673337,9
254716,0060926317,8
254716,0440414857,9
254716,349926403X,10
254716,3791504576,10
254743,0316769177,8
254780,0375708316,8
254821,0439010772,8
254891,0140304770,8
254984,0099461099,7
255256,8475742661,9
255260,0312263120,10
255292,0192815326,8
255390,0440419468,8
255392,8437618053,7
255392,8484506630,7
255550,0439431190,6
255550,055358636X,6
255550,0679889191,10
255686,0689827962,7
255728,0451167783,6
255728,0553569074,6
255728,0590458981,7
255816,0812520033,7
255937,8431637218,9
256021,0143001124,7
256052,0395771382,10
256052,0451526341,8
256165,0312201729,7
256165,0679724362,5
256167,0060269871,7
256167,0064408140,7
256167,0064408388,7
256167,006440904X,8
256167,0064409058,8
256167,0064409066,8
256167,0064409074,8
256167,0064410404,8
256167,0064410455,8
256167,0140361707,8
256167,0151003076,7
256167,0152012397,8
256167,0152012400,8
256167,0312265867,8
256167,0312966091,9
256167,0312976275,8
256167,0312983867,8
256167,0345337662,10
256167,0380724243,7
256167,038089968X,10
256167,0385326742,9
256167,0385510438,7
256167,0439049962,8
256167,0439049989,8
256167,0439062594,7
256167,0439076668,9
256167,0439112109,10
256167,0440220653,9
256167,0440228441,8
256167,0440414539,8
256167,044091017X,8
256167,0552998877,8
256167,0553250221,7
256167,0590130048,7
256167,0590324217,7
256167,0590404083,7
256167,0590411829,7
256167,0590436104,7
256167,0590448919,7
256167,059045448X,7
256167,0590474804,10
256167,0590601369,7
256167,0590634275,8
256167,0590965379,7
256167,0671001841,7
256167,0671008749,10
256167,0671529714,10
256167,0671695150,10
256167,0671702432,10
256167,0689824750,9
256167,0689844654,7
256167,0698118626,10
256167,0743424239,10
256167,0786807091,10
256167,0816763216,7
256167,0833574256,10
256167,0836217403,8
256167,0836220870,9
256167,0836251822,8
256167,0842321934,6
256167,0842321942,7
256167,0843950757,7
256167,1558020780,7
256369,0380726815,8
256526,0316777218,10
256526,0380002930,9
256526,038572084X,9
256526,067091133X,8
256526,0749311207,10
256526,8172234988,10
256553,121613/98,10
256553,192093/03,7
256553,192674/03,5
256553,192675/03,7
256553,972422919X,8
256604,0449911519,10
256753,0743484185,8
256889,0020449313,5
256889,0385315309,7
256889,0399144048,8
256889,0446521507,7
256889,0553583611,9
256889,0671003755,9
256889,0743215052,5
256950,0064470598,6
256950,0671042858,4
257021,1580628362,10
257022,0452282152,10
257022,059086369X,9
257022,1562472305,9
257069,0971880107,7
257163,0380789019,8
257298,0099183218,7
257302,0064473783,9
257302,0140367357,7
257302,0590446517,5
257302,0590484052,8
257358,0439011582,7
257358,1854712853,7
257394,8408022547,6
257405,0345409272,9
257446,8401371783,10
257446,8484500152,10
257457,0821734989,9
257523,059039720B,10
257763,0446611808,7
257791,0061057894,8
257791,0061057908,8
257791,0440972329,6
257791,0767905180,9
257826,3257230451,7
257901,9715690890,9
258005,0765345048,6
258076,3123512304,10
258082,0743215052,6
258289,0064400425,8
258291,0380715929,7
258291,0440226600,7
258291,0440235502,10
258291,0441006116,9
258291,0441029205,10
258291,0812520556,7
258291,1558748040,5
258665,0064407055,8
258665,0449150046,7
258665,0590477331,9
258665,067166607X,9
258717,0425164349,10
258717,0440180295,10
258717,0804106304,7
258871,0440214904,10
258871,067976402X,8
258871,0963190903,7
259014,0446611859,10
259018,0064407667,7
259057,0060011939,8
259057,0060392452,8
259057,0140390839,8
259057,0156013924,9
259057,0156027321,9
259057,0312305060,8
259057,0345339703,8
259057,0439401860,8
259057,0446532231,9
259057,0613329740,6
259057,063403541X,5
259057,0810110490,10
259057,1400000459,8
259057,207036822X,10
259057,2841861716,7
259057,8401328942,7
259057,8401329027,7
259057,8420447714,8
259057,8421823930,7
259057,8423331962,9
259057,842397233X,6
259057,8423990524,6
259057,842468611X,6
259057,8426343031,4
259057,8429742379,5
259057,8430571027,7
259057,8433968963,8
259057,8434808706,4
259057,8447315134,8
259057,846630679X,9
259057,8478447229,7
259057,8478884459,10
259057,8479018682,8
259057,8482860046,4
259057,8482863495,5
259057,8484501302,9
259057,9505156642,10
259057,9871138148,10
259084,0671008803,7
259084,0671024442,8
259084,0684856093,7
259140,0590456601,10
259194,0590484966,7
259201,0702231339,9
259208,0060955775,10
259208,0060977264,9
259208,0345339681,6
259208,0451525817,8
259208,0671537253,8
259285,0688145388,6
259437,1410755185,8
259439,0373600739,8
259439,0446608955,9
259441,1858817218,6
259468,0812523709,5
259474,0743469801,8
259474,0767916069,9
259474,0812543122,7
259570,0671003755,8
259589,087004124X,8
259711,0671774646,7
259723,0345335511,7
259723,0786864575,10
259765,0743247612,8
259785,0440236991,10
259785,0515130389,10
259785,0525459243,10
259785,ASSORT00626,10
259817,0451206525,8
259825,0451523377,10
259896,0345339681,5
259898,0380698714,10
259898,0671002813,10
259976,0446605484,7
260093,0440419468,8
260093,0448090724,5
260093,0671007793,7
260093,0671955543,5
260124,0812572122,6
260479,8440679319,8
260656,0679886370,9
260695,9500814005,8
260719,043935806X,10
260758,8420480797,7
260808,0385334206,9
260824,0743412028,6
260824,7100900250,9
260824,7100900350,7
260859,3551551677,8
260859,3551551685,9
260859,3551551693,8
260876,1558747613,3
261039,0316769509,8
261148,0064407209,8
261148,0394923243,8
261175,0345348036,7
261179,0590494465,10
261179,0671529439,8
261179,0874068967,6
261235,0283063300,10
261284,0440940001,8
261341,0679448802,5
261363,1853262544,5
261379,3822855243,4
261379,3822861391,8
261379,3822861464,8
261379,3829068263,5
261379,382908319X,6
261379,8424114507,5
261379,8478841938,9
261379,9720051019,9
261379,9721042366,9
261379,9722000020,8
261379,9722016210,8
261379,972201840,4
261379,9722100386,4
261379,9722105485,10
261379,9722108328,9
261379,9722109030,9
261379,9722112384,4
261379,972211493X,8
261379,9722217186,8
261379,9722218786,9
261379,9722315544,6
261379,9722317210,7
261379,9722319019,6
261379,9722319345,4
261379,9722319914,9
261379,9722902059,9
261379,9723702363,4
261379,9724111911,9
261379,9724116913,8
261379,9724120200,9
261379,972412522,10
